LAMMPS data file. CGCMM style. atom_style full generated by VMD/TopoTools v1.2 on Wed Jun 04 12:14:29 EDT 2014
 5948 atoms
 0 bonds
 0 angles
 0 dihedrals
 0 impropers
 4 atom types
 0 bond types
 0 angle types
 0 dihedral types
 0 improper types
 -20.702549 20.180149  xlo xhi
 -20.690501 20.158200  ylo yhi
 -15.046600 41.240399  zlo zhi

# Pair Coeffs
#
# 1  1
# 2  2
# 3  3
# 4  4

 Masses

 1 63.546001 # 1
 2 63.546001 # 2
 3 15.999400 # 3
 4 28.085501 # 4

 Atoms

172 1 1 -0.018328 12.891100 -7.608480 25.068701 # 1 UNK
173 1 1 0.098235 16.594299 -9.441620 23.232100 # 1 UNK
174 1 1 0.174818 18.444099 -7.583030 23.231899 # 1 UNK
175 1 1 -0.018389 18.459801 -9.447370 25.026501 # 1 UNK
176 1 1 -0.023849 16.600401 -7.598640 25.047501 # 1 UNK
177 1 1 0.101923 -20.507700 -5.832770 23.464701 # 1 UNK
178 1 1 0.054212 -18.658001 -3.974200 23.464600 # 1 UNK
179 1 1 -0.010673 -18.642099 -5.838530 25.259100 # 1 UNK
180 1 1 -0.015305 -20.501699 -3.989790 25.280100 # 1 UNK
181 1 1 0.052888 -16.798401 -5.822920 23.443600 # 1 UNK
182 1 1 0.006764 -14.948700 -3.964360 23.443399 # 1 UNK
183 1 1 -0.012061 -14.933000 -5.828690 25.238001 # 1 UNK
184 1 1 -0.011378 -16.792400 -3.979950 25.259001 # 1 UNK
185 1 1 0.082646 -13.089300 -5.813070 23.422501 # 1 UNK
186 1 1 0.043980 -11.239500 -3.954490 23.422300 # 1 UNK
187 1 1 -0.014093 -11.223700 -5.818830 25.216801 # 1 UNK
188 1 1 -0.010458 -13.083200 -3.970110 25.237801 # 1 UNK
189 1 1 0.073341 -9.380000 -5.803230 23.401199 # 1 UNK
190 1 1 0.071040 -7.530260 -3.944670 23.400999 # 1 UNK
191 1 1 -0.011744 -7.514490 -5.808990 25.195601 # 1 UNK
192 1 1 -0.011226 -9.373960 -3.960260 25.216600 # 1 UNK
193 1 1 0.090981 -5.670780 -5.793400 23.380100 # 1 UNK
194 1 1 0.157438 -3.821010 -3.934840 23.379900 # 1 UNK
195 1 1 -0.019187 -3.805250 -5.799140 25.174400 # 1 UNK
196 1 1 -0.019527 -5.664740 -3.950420 25.195400 # 1 UNK
197 1 1 0.090247 -1.961560 -5.783550 23.358900 # 1 UNK
198 1 1 0.086494 -0.111803 -3.924970 23.358700 # 1 UNK
199 1 1 -0.015021 -0.096029 -5.789300 25.153200 # 1 UNK
200 1 1 -0.008093 -1.955510 -3.940570 25.174200 # 1 UNK
201 1 1 0.082929 1.747650 -5.773730 23.337601 # 1 UNK
202 1 1 0.106508 3.597420 -3.915140 23.337500 # 1 UNK
203 1 1 -0.015722 3.613200 -5.779450 25.132000 # 1 UNK
204 1 1 -0.018334 1.753720 -3.930720 25.153099 # 1 UNK
205 1 1 0.065929 5.456880 -5.763860 23.316401 # 1 UNK
206 1 1 0.107474 7.306660 -3.905270 23.316299 # 1 UNK
207 1 1 -0.016450 7.322430 -5.769610 25.110901 # 1 UNK
208 1 1 -0.015749 5.462940 -3.920880 25.131901 # 1 UNK
209 1 1 0.083483 9.166120 -5.754010 23.295300 # 1 UNK
210 1 1 0.160631 11.015900 -3.895440 23.295099 # 1 UNK
211 1 1 -0.018290 11.031600 -5.759760 25.089701 # 1 UNK
212 1 1 -0.018034 9.172170 -3.911030 25.110701 # 1 UNK
213 1 1 0.122081 12.875300 -5.744170 23.274099 # 1 UNK
214 1 1 0.087110 14.725100 -3.885590 23.273899 # 1 UNK
215 1 1 -0.023370 14.740900 -5.749910 25.068501 # 1 UNK
216 1 1 -0.017681 12.881400 -3.901190 25.089500 # 1 UNK
217 1 1 0.141904 16.584600 -5.734320 23.252899 # 1 UNK
218 1 1 0.095403 18.434299 -3.875750 23.252800 # 1 UNK
219 1 1 -0.019507 18.450100 -5.740070 25.047300 # 1 UNK
220 1 1 -0.016490 16.590599 -3.891340 25.068300 # 1 UNK
221 1 1 0.066388 -20.517401 -2.125480 23.485600 # 1 UNK
222 1 1 0.025511 -18.667700 -0.266911 23.485500 # 1 UNK
223 1 1 -0.009128 -18.651899 -2.131230 25.280001 # 1 UNK
224 1 1 -0.009784 -20.511400 -0.282505 25.301001 # 1 UNK
225 1 1 0.046401 -16.808201 -2.115640 23.464399 # 1 UNK
226 1 1 0.149294 -14.958400 -0.257053 23.464199 # 1 UNK
227 1 1 -0.014502 -14.942700 -2.121390 25.258801 # 1 UNK
228 1 1 -0.012385 -16.802099 -0.272663 25.279800 # 1 UNK
229 1 1 0.040985 -13.099000 -2.105790 23.443199 # 1 UNK
230 1 1 0.058079 -11.249200 -0.247217 23.443100 # 1 UNK
231 1 1 -0.010346 -11.233400 -2.111550 25.237600 # 1 UNK
232 1 1 -0.015457 -13.092900 -0.262814 25.258600 # 1 UNK
233 1 1 0.067633 -9.389720 -2.095940 23.422100 # 1 UNK
234 1 1 0.049687 -7.539980 -0.237376 23.421900 # 1 UNK
235 1 1 -0.015115 -7.524200 -2.101690 25.216400 # 1 UNK
236 1 1 -0.014868 -9.383690 -0.252970 25.237400 # 1 UNK
237 1 1 0.159750 -5.680510 -2.086100 23.400900 # 1 UNK
238 1 1 0.036187 -3.830760 -0.227507 23.400801 # 1 UNK
239 1 1 -0.021213 -3.814980 -2.091850 25.195200 # 1 UNK
240 1 1 -0.010556 -5.674450 -0.243124 25.216299 # 1 UNK
241 1 1 0.120388 -1.971270 -2.076260 23.379700 # 1 UNK
242 1 1 0.120957 -0.121534 -0.217682 23.379499 # 1 UNK
243 1 1 -0.021334 -0.105755 -2.082000 25.174101 # 1 UNK
244 1 1 -0.016107 -1.965230 -0.233276 25.195101 # 1 UNK
245 1 1 0.094148 1.737950 -2.066400 23.358500 # 1 UNK
246 1 1 0.085212 3.587700 -0.207823 23.358400 # 1 UNK
247 1 1 -0.019626 3.603470 -2.072160 25.152901 # 1 UNK
248 1 1 -0.016743 1.744000 -0.223434 25.173901 # 1 UNK
249 1 1 0.162974 5.447180 -2.056560 23.337299 # 1 UNK
250 1 1 0.094727 7.296930 -0.197986 23.337099 # 1 UNK
251 1 1 -0.011391 7.312700 -2.062320 25.131701 # 1 UNK
252 1 1 -0.020253 5.453220 -0.213588 25.152700 # 1 UNK
253 1 1 0.091186 9.156380 -2.046720 23.316099 # 1 UNK
254 1 1 0.153766 11.006200 -0.188134 23.316000 # 1 UNK
255 1 1 -0.022700 11.021900 -2.052470 25.110500 # 1 UNK
256 1 1 -0.015402 9.162450 -0.203739 25.131500 # 1 UNK
257 1 1 0.157185 12.865600 -2.036870 23.295000 # 1 UNK
258 1 1 0.060386 14.715300 -0.178301 23.294701 # 1 UNK
259 1 1 -0.015821 14.731200 -2.042620 25.089300 # 1 UNK
260 1 1 -0.018198 12.871600 -0.193894 25.110399 # 1 UNK
261 1 1 0.071519 16.574800 -2.027040 23.273701 # 1 UNK
262 1 1 0.155547 18.424601 -0.168476 23.273600 # 1 UNK
263 1 1 -0.016444 18.440300 -2.032780 25.068199 # 1 UNK
264 1 1 -0.016307 16.580900 -0.184052 25.089199 # 1 UNK
265 1 1 0.065157 -20.527201 1.581840 23.506399 # 1 UNK
266 1 1 0.054410 -18.677401 3.440380 23.506300 # 1 UNK
267 1 1 -0.011893 -18.661600 1.576060 25.300800 # 1 UNK
268 1 1 -0.013375 -20.521099 3.424790 25.321800 # 1 UNK
269 1 1 0.013781 -16.817900 1.591650 23.485300 # 1 UNK
270 1 1 0.064146 -14.968200 3.450220 23.485100 # 1 UNK
271 1 1 -0.011388 -14.952400 1.585910 25.279600 # 1 UNK
272 1 1 -0.013354 -16.811899 3.434630 25.300699 # 1 UNK
273 1 1 0.081922 -13.108700 1.601500 23.464100 # 1 UNK
274 1 1 0.092215 -11.258900 3.460070 23.463900 # 1 UNK
275 1 1 -0.014137 -11.243200 1.595750 25.258499 # 1 UNK
276 1 1 -0.016558 -13.102600 3.444480 25.279499 # 1 UNK
277 1 1 0.067916 -9.399460 1.611350 23.442900 # 1 UNK
278 1 1 0.136286 -7.549690 3.469900 23.442699 # 1 UNK
279 1 1 -0.009890 -7.533940 1.605600 25.237301 # 1 UNK
280 1 1 -0.014796 -9.393410 3.454320 25.258301 # 1 UNK
281 1 1 0.045147 -5.690250 1.621220 23.421700 # 1 UNK
282 1 1 0.070034 -3.840490 3.479750 23.421499 # 1 UNK
283 1 1 -0.013408 -3.824710 1.615450 25.216101 # 1 UNK
284 1 1 -0.013915 -5.684180 3.464160 25.237101 # 1 UNK
285 1 1 0.054518 -1.981000 1.631030 23.400499 # 1 UNK
286 1 1 0.046492 -0.131262 3.489600 23.400299 # 1 UNK
287 1 1 -0.011451 -0.115481 1.625290 25.194901 # 1 UNK
288 1 1 -0.013683 -1.974960 3.474020 25.215900 # 1 UNK
289 1 1 0.048911 1.728220 1.640880 23.379400 # 1 UNK
290 1 1 0.083488 3.577990 3.499420 23.379200 # 1 UNK
291 1 1 -0.015109 3.593740 1.635140 25.173700 # 1 UNK
292 1 1 -0.013845 1.734270 3.483860 25.194700 # 1 UNK
293 1 1 0.144265 5.437440 1.650740 23.358200 # 1 UNK
294 1 1 0.170629 7.287200 3.509300 23.358000 # 1 UNK
295 1 1 -0.023527 7.302970 1.644980 25.152500 # 1 UNK
296 1 1 -0.024829 5.443490 3.493710 25.173599 # 1 UNK
297 1 1 0.090406 9.146680 1.660550 23.337000 # 1 UNK
298 1 1 0.063464 10.996400 3.519110 23.336800 # 1 UNK
299 1 1 -0.014075 11.012200 1.654820 25.131399 # 1 UNK
300 1 1 -0.014973 9.152720 3.503550 25.152399 # 1 UNK
301 1 1 0.066506 12.855900 1.670430 23.315800 # 1 UNK
302 1 1 0.030964 14.705600 3.528950 23.315701 # 1 UNK
303 1 1 -0.010984 14.721500 1.664680 25.110201 # 1 UNK
304 1 1 -0.008581 12.861900 3.513390 25.131201 # 1 UNK
305 1 1 0.031633 16.565201 1.680270 23.294600 # 1 UNK
306 1 1 0.124426 18.414900 3.538840 23.294500 # 1 UNK
307 1 1 -0.018553 18.430599 1.674510 25.089001 # 1 UNK
308 1 1 -0.018509 16.571199 3.523240 25.110001 # 1 UNK
309 1 1 0.095905 -20.536900 5.289110 23.527300 # 1 UNK
310 1 1 0.087617 -18.687201 7.147670 23.527100 # 1 UNK
311 1 1 -0.017005 -18.671301 5.283360 25.321699 # 1 UNK
312 1 1 -0.017196 -20.530899 7.132080 25.342699 # 1 UNK
313 1 1 0.160604 -16.827600 5.298950 23.506100 # 1 UNK
314 1 1 0.084111 -14.977900 7.157530 23.506001 # 1 UNK
315 1 1 -0.015511 -14.962200 5.293200 25.300501 # 1 UNK
316 1 1 -0.019462 -16.821600 7.141930 25.321501 # 1 UNK
317 1 1 0.088008 -13.118500 5.308810 23.485001 # 1 UNK
318 1 1 0.088069 -11.268600 7.167370 23.484800 # 1 UNK
319 1 1 -0.015599 -11.252900 5.303050 25.279301 # 1 UNK
320 1 1 -0.014861 -13.112300 7.151770 25.300301 # 1 UNK
321 1 1 0.063469 -9.409190 5.318670 23.463699 # 1 UNK
322 1 1 0.073817 -7.559430 7.177210 23.463600 # 1 UNK
323 1 1 -0.016546 -7.543650 5.312900 25.258101 # 1 UNK
324 1 1 -0.015419 -9.403140 7.161620 25.279100 # 1 UNK
325 1 1 0.064851 -5.699950 5.328490 23.442600 # 1 UNK
326 1 1 0.089552 -3.850210 7.187060 23.442400 # 1 UNK
327 1 1 -0.014169 -3.834430 5.322740 25.236900 # 1 UNK
328 1 1 -0.013948 -5.693910 7.171460 25.257999 # 1 UNK
329 1 1 0.140599 -1.990730 5.338340 23.421400 # 1 UNK
330 1 1 0.049629 -0.140977 7.196910 23.421200 # 1 UNK
331 1 1 -0.014400 -0.125206 5.332590 25.215799 # 1 UNK
332 1 1 -0.016500 -1.984690 7.181310 25.236799 # 1 UNK
333 1 1 0.036081 1.718490 5.348190 23.400200 # 1 UNK
334 1 1 0.072489 3.568250 7.206750 23.400000 # 1 UNK
335 1 1 -0.011481 3.584020 5.342430 25.194599 # 1 UNK
336 1 1 -0.009111 1.724540 7.191160 25.215599 # 1 UNK
337 1 1 0.176201 5.427730 5.358020 23.379101 # 1 UNK
338 1 1 0.065523 7.277480 7.216590 23.378901 # 1 UNK
339 1 1 -0.018404 7.293250 5.352280 25.173401 # 1 UNK
340 1 1 -0.015707 5.433770 7.201000 25.194401 # 1 UNK
341 1 1 0.067999 9.136950 5.367880 23.357800 # 1 UNK
342 1 1 0.018731 10.986700 7.226450 23.357700 # 1 UNK
343 1 1 -0.010663 11.002500 5.362120 25.152201 # 1 UNK
344 1 1 -0.010355 9.143000 7.210850 25.173201 # 1 UNK
345 1 1 0.024291 12.846200 5.377720 23.336700 # 1 UNK
346 1 1 0.041830 14.695900 7.236290 23.336500 # 1 UNK
347 1 1 -0.010868 14.711700 5.371960 25.131001 # 1 UNK
348 1 1 -0.017857 12.852200 7.220690 25.152000 # 1 UNK
349 1 1 0.072630 16.555300 5.387550 23.315500 # 1 UNK
350 1 1 0.135135 18.405100 7.246100 23.315399 # 1 UNK
351 1 1 -0.018453 18.420900 5.381810 25.109800 # 1 UNK
352 1 1 -0.017476 16.561399 7.230530 25.130899 # 1 UNK
353 1 1 0.079091 -20.546600 8.996400 23.548100 # 1 UNK
354 1 1 0.093658 -18.696800 10.854900 23.547899 # 1 UNK
355 1 1 -0.017401 -18.681000 8.990650 25.342501 # 1 UNK
356 1 1 -0.014060 -20.540600 10.839400 25.363501 # 1 UNK
357 1 1 0.142941 -16.837299 9.006260 23.527000 # 1 UNK
358 1 1 0.104883 -14.987600 10.864800 23.526699 # 1 UNK
359 1 1 -0.019492 -14.971900 9.000490 25.321301 # 1 UNK
360 1 1 -0.018746 -16.831301 10.849200 25.342300 # 1 UNK
361 1 1 0.070341 -13.128200 9.016090 23.505800 # 1 UNK
362 1 1 0.076316 -11.278400 10.874700 23.505600 # 1 UNK
363 1 1 -0.013570 -11.262600 9.010340 25.300100 # 1 UNK
364 1 1 -0.017699 -13.122100 10.859000 25.321199 # 1 UNK
365 1 1 0.163943 -9.418910 9.025900 23.484501 # 1 UNK
366 1 1 0.054529 -7.569180 10.884500 23.484400 # 1 UNK
367 1 1 -0.016100 -7.553380 9.020190 25.278999 # 1 UNK
368 1 1 -0.012447 -9.412860 10.869000 25.299999 # 1 UNK
369 1 1 0.151047 -5.709690 9.035790 23.463400 # 1 UNK
370 1 1 0.064545 -3.859930 10.894400 23.463200 # 1 UNK
371 1 1 -0.018091 -3.844150 9.030030 25.257799 # 1 UNK
372 1 1 -0.012785 -5.703630 10.878800 25.278799 # 1 UNK
373 1 1 0.080997 -2.000450 9.045630 23.442200 # 1 UNK
374 1 1 0.118938 -0.150703 10.904200 23.442101 # 1 UNK
375 1 1 -0.012094 -0.134934 9.039870 25.236601 # 1 UNK
